0	0	1
0.001	0.000999999	0.999998
0.0055	0.00549989	0.99994
0.02575	0.0257386	0.998674
0.116875	0.115814	0.972805
0.255368	0.24441	0.872385
0.393861	0.354374	0.705462
0.54037	0.441153	0.470675
0.68688	0.490325	0.195764
0.813764	0.499195	-0.0567016
0.940649	0.47609	-0.305535
1.06753	0.42249	-0.534798
1.19442	0.341827	-0.729805
1.32923	0.232278	-0.885543
1.4711	0.0990333	-0.980187
1.5708	1.20447e-10	-0.999999
